ATO UC Code,Urban Center,Indicator code,Indicator name,Indicator source,Units,Header,Year,Value
CAN-1,Toronto,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.876717505
COL-1,Bogota,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.5458410289
EGY-2,Cairo,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.2475910373
FRA-1,Paris,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.9896447268
DEU-1,Berlin,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.9643241777999999
IRQ-1,Baghdad,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.01298826129
ITA-1,Milan,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.8309054011000001
MEX-2,Mexico City,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.316562663
NLD-1,Amsterdam,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.8990334163999999
NGA-1,Lagos,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.07527227066
PRT-1,Lisbon,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.8412938708
SAU-1,Riyadh,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.1743700446
ZAF-1,Johannesburg,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.2274590832
ESP-2,Madrid,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.9288163468
TUR-1,Istanbul,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.7647732268
ARE-1,Dubai,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.2845923885
GBR-1,London,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.9952634593999999
USA-5,Los Angeles,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.3687237053
USA-7,New York,ACC-UDB-001,Percentage Access to Public Transport,"(4) Center for International Earth Science Information Network - CIESIN - Columbia University. 2023. SDG Indicator 11.2.1: Urban Access to Public Transport, 2023 Release. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",%,Series,2023,0.7061345659
IND-24,Delhi [New Delhi],ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,%,[1],2017,0.3674
IND-24,Delhi [New Delhi],ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Document [1],-,Vision Delhi 2030
IND-24,Delhi [New Delhi],ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Link [1],-,http://des.delhigovt.nic.in/wps/wcm/connect/d92261804687c81fa5ccbf264798d198/Vision+Delhi+2030.pdf?MOD=AJPERES&lmod=331890187&CACHEID=d92261804687c81fa5ccbf264798d198
IDN-11,Jakarta,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,%,[1],2020,0.4997
IDN-11,Jakarta,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Remarks [1],-,Greater Jakarta
IDN-11,Jakarta,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Document [1],-,"Sustainability Assessment of Urban Transport System in Greater Jakarta, p.129"
IDN-11,Jakarta,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Source [1],-,UN ESCAP
IDN-11,Jakarta,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Link [1],-,https://www.unescap.org/sites/default/d8files/knowledge-products/SUTI_Urban_Mobility_Assessment%20_Greater_Jakarta2021.pdf
KAZ-1,Almaty,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Remarks [1],-,Percentage of people living 500 m from MRT station
KAZ-1,Almaty,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Document [1],-,City of Almaty Sustainable Transport Strategy
KAZ-1,Almaty,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Link [1],-,https://alatransit.kz/sites/default/files/city_of_almaty_sustainable_transport_strategy_0.pdf
MYS-5,Kuala Lumpur,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Remarks [1],-,Greater Kuala Lumpur
MYS-5,Kuala Lumpur,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Document [1],-,"Greater Kuala Lumpur / Klang Valley Land Public Transport Master Plan, p.42"
MYS-5,Kuala Lumpur,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Source [1],-,Land Public Transport Commission
MYS-5,Kuala Lumpur,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Link [1],-,https://dl037.dokumen.tips/dlv2/c3dbbc435aac82a0774743b4ebbcc3e97a8c980bbd02cc55a8de8e104e5ca884679174ca30b03fa2386a2048c7158ee549cad6af41536d3aace216b2e6cec783O4QeiI28MGjY571fqK0zD%2F4dqATWhFJMn1a1tBhJMXj3ZqVm+rymv9PPrZiEtNXdexrRtLgC1SPu8cdu3reEjGvIx0c3dk8ysAM+PIX%2FPElUobPMkdIXaWxzv4KYl%2FIueXf5tDQHOrC1EzBd6gbCtk2tPEavQUoTD2R2dvelLcQ%3D
PHL-7,Metro Manila,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,%,[1],2020,0.7770999999999999
PHL-7,Metro Manila,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Document [1],-,"Sustainable Urban Transport Index for Metro Manila and Impacts of COVID-19 on Mobility, p.55"
PHL-7,Metro Manila,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Source [1],-,UN ESCAP
PHL-7,Metro Manila,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Link [1],-,https://www.unescap.org/sites/default/d8files/knowledge-products/SUTI%20Report_Manila_revised.pdf
THA-1,Bangkok,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,%,[1],2019,0.7567
THA-1,Bangkok,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Document [1],-,"Sustainable Urban Transport Index for Bangkok and Impacts of COVID-19 on Mobility, p.19"
THA-1,Bangkok,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Source [1],-,UN ESCAP
THA-1,Bangkok,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Link [1],-,https://www.unescap.org/sites/default/d8files/knowledge-products/SUTI_and_COVID-19_Impact_Bangkok_0.pdf
VNM-5,Ho Chi Minh City,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,%,[1],2017,0.6709999999999999
VNM-5,Ho Chi Minh City,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Document [1],-,"SUTI Mobility Assessment Report, p.11"
VNM-5,Ho Chi Minh City,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Source [1],-,UN ESCAP
VNM-5,Ho Chi Minh City,ACC-UDB-001,Percentage Access to Public Transport,(N) Non-aggregated sources,None,Link [1],-,https://www.unescap.org/sites/default/d8files/knowledge-products/SUTI%20%20Mobility%20Assessment%20Report%20%20-%20Ho%20Chi%20Minh%20City.pdf
AFG-2,Kabul,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.1304331781258056
AUS-3,Melbourne,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.8442671865187527
AUS-5,Sydney,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.3337863065844215
BGD-4,Chattogram,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.647580854289076
BGD-7,Dhaka,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.2295268963256791
CHN-13,Chengdu,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.3363584402635595
CHN-14,Chongqing,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.3293876892852345
CHN-23,Guangzhou,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.1722449393013646
CHN-63,Shanghai,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.2991363038058126
CHN-64,Shenzhen,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.2193936509782739
HKG-1,Hong Kong,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.9570674703535004
IND-13,Bengaluru,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.3459357320549058
IND-20,Chandigarh,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.5484572458630768
IND-24,Delhi [New Delhi],ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.4358361545061303
IND-52,Kolkata,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.2772384132148926
IND-67,Mumbai,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.3534636406053323
IDN-11,Jakarta,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.2416639970869711
IRN-12,Tehran,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.7385678083401409
JPN-11,Osaka [Kyoto],ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.7221445774289073
JPN-12,Sapporo,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.9286980229933431
JPN-16,Tokyo,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.748168617408365
KAZ-1,Almaty,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.6245672330400301
MYS-5,Kuala Lumpur,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.4612985522548135
MMR-2,Yangon,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.1624152300582739
NZL-1,Auckland,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.8844423455352216
PAK-7,Lahore,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.4729401067450931
PHL-7,Metro Manila,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.2874719315952715
KOR-1,Busan,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.486596896212394
KOR-8,Seoul,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.4875343275074322
RUS-9,Moscow,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.8330884650139668
RUS-14,Saint Petersburg,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.4094043006837149
SGP-1,Singapore,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.7026102718096322
LKA-1,Colombo,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.1519955423296719
THA-1,Bangkok,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.1176994574513442
VNM-5,Ho Chi Minh City,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.3039845327014936
ARG-1,Buenos Aires,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.4954724226671738
BRA-3,São Paulo,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.5375915603929445
CAN-1,Toronto,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.9166187243895654
COL-1,Bogota,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2018,0.975
EGY-2,Cairo,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.1122530515114775
FRA-1,Paris,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.5158405181211472
DEU-1,Berlin,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.6818943135144085
IRQ-1,Baghdad,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.2032903771345096
ITA-1,Milan,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.7621590965651872
MEX-2,Mexico City,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.4625897488404193
NLD-1,Amsterdam,ACC-UDB-006,Share of population with access to open public spaces,UN-Habitat,%,Series,2020,0.7762423856028591
