ATO UC Code,Urban Center,Indicator code,Indicator name,Indicator source,Units,Header,Year,Value
UZB-3,Tashkent,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
VNM-4,Hanoi,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.509304879589917
VNM-4,Hanoi,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.509304879589917
VNM-4,Hanoi,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
VNM-5,Ho Chi Minh City,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.226572226397468
VNM-5,Ho Chi Minh City,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.226572226397468
VNM-5,Ho Chi Minh City,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
AGO-1,Luanda,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.143102031091692
AGO-1,Luanda,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.143102031091692
AGO-1,Luanda,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
ARG-1,Buenos Aires,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.8381220620703578
ARG-1,Buenos Aires,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.8381220620703578
ARG-1,Buenos Aires,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
BLR-1,Minsk,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.405531877387209
BLR-1,Minsk,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.405531877387209
BLR-1,Minsk,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
CAN-1,Toronto,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.443662509200461
CAN-1,Toronto,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.443662509200461
CAN-1,Toronto,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
COL-1,Bogota,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.8869414601896125
COL-1,Bogota,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.8869414601896125
COL-1,Bogota,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
CIV-1,Abidjan,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.001779123511103
CIV-1,Abidjan,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.001779123511103
CIV-1,Abidjan,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
COD-1,Kinshasa,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.007085552420461
COD-1,Kinshasa,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.007085552420461
COD-1,Kinshasa,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
DOM-1,Santo Domingo,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.488900952728866
DOM-1,Santo Domingo,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.488900952728866
DOM-1,Santo Domingo,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
ECU-1,Guayaquil,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,2.259937301530103
ECU-1,Guayaquil,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,2.259937301530103
ECU-1,Guayaquil,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
EGY-2,Cairo,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.5913157128115032
EGY-2,Cairo,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.5913157128115032
EGY-2,Cairo,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
FRA-1,Paris,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.2648346279338916
FRA-1,Paris,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.2648346279338916
FRA-1,Paris,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
DEU-1,Berlin,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.652866343836316
DEU-1,Berlin,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.652866343836316
DEU-1,Berlin,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
GRC-1,Athens,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.8864738392864414
GRC-1,Athens,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.8864738392864414
GRC-1,Athens,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
HTI-1,Port-au-Prince,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.068000010153647
HTI-1,Port-au-Prince,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.068000010153647
HTI-1,Port-au-Prince,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
IRQ-1,Baghdad,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.42336824585067
IRQ-1,Baghdad,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.42336824585067
IRQ-1,Baghdad,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
ITA-1,Milan,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.9992440431345956
ITA-1,Milan,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.9992440431345956
ITA-1,Milan,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
JOR-1,Amman,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.342453677694073
JOR-1,Amman,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.342453677694073
JOR-1,Amman,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
KEN-1,Nairobi,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.072547257160338
KEN-1,Nairobi,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.072547257160338
KEN-1,Nairobi,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
MEX-2,Mexico City,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.9120207433602556
MEX-2,Mexico City,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.9120207433602556
MEX-2,Mexico City,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
NLD-1,Amsterdam,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,2.709657498764086
NLD-1,Amsterdam,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,2.709657498764086
NLD-1,Amsterdam,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
NGA-1,Lagos,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.4416780124666632
NGA-1,Lagos,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.4416780124666632
NGA-1,Lagos,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
PER-1,Lima,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.1073731627963135
PER-1,Lima,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.1073731627963135
PER-1,Lima,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
PRT-1,Lisbon,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,3.133810560695725
PRT-1,Lisbon,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,3.133810560695725
PRT-1,Lisbon,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
SAU-1,Riyadh,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,2.416336178611264
SAU-1,Riyadh,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,2.416336178611264
SAU-1,Riyadh,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
ZAF-1,Johannesburg,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.483529117046757
ZAF-1,Johannesburg,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.483529117046757
ZAF-1,Johannesburg,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
ESP-2,Madrid,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.659945536492085
ESP-2,Madrid,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.659945536492085
ESP-2,Madrid,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
SDN-1,Khartoum,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.942120581580933
SDN-1,Khartoum,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.942120581580933
SDN-1,Khartoum,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
TZA-1,Dar es Salaam,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,2.288401180364431
TZA-1,Dar es Salaam,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,2.288401180364431
TZA-1,Dar es Salaam,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
TUR-1,Istanbul,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,0.641097002352855
TUR-1,Istanbul,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,0.641097002352855
TUR-1,Istanbul,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),None,Remarks,-,2008-17 (*Urban population for 2015)
UKR-1,Kyiv,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2016,1.091076649133073
UKR-1,Kyiv,INF-UDB-004,Road Length per capita,Calculated (using Oke et.al. (2019)(OSM) and GHS (European Commission)),meters per capita,Series,2017,1.091076649133073
